country_code,country_name,year,env_patent_share_inventions,eps_index_lag1,eps_index_lag1_3_mean
TUR,Türkiye,2019,0.2242845,2.7222223,2.7314814666666667
TUR,Türkiye,2020,0.2532775,2.8888888,2.796296266666667
TUR,Türkiye,2021,0.2938995,2.8888888,2.8333333
USA,United States,1993,22.75289,1.0,0.8888888733333333
USA,United States,1994,23.09393,1.0833334,0.9722222366666666
USA,United States,1995,22.50365,1.0833334,1.0555556
USA,United States,1996,21.28881,1.25,1.1388889333333332
USA,United States,1997,21.37106,1.0833334,1.1388889333333332
USA,United States,1998,21.50311,1.0833334,1.1388889333333332
USA,United States,1999,21.182,1.1944444,1.1203703999999999
USA,United States,2000,22.19368,1.1388888,1.1388888666666668
USA,United States,2001,22.35317,1.2222222,1.1851851333333334
USA,United States,2002,23.92873,1.2222222,1.1944444
USA,United States,2003,21.83639,1.2222222,1.2222222
USA,United States,2004,21.78244,1.2222222,1.2222222
USA,United States,2005,22.63963,1.2222222,1.2222222
USA,United States,2006,23.3669,1.2222222,1.2222222
USA,United States,2007,24.51205,1.6666666,1.3703703333333335
USA,United States,2008,24.44589,1.6666666,1.5185184666666667
USA,United States,2009,23.26648,1.8888888,1.7407406666666667
USA,United States,2010,22.0715,2.3333333,1.9629629
USA,United States,2011,21.40145,2.0277777,2.0833332666666666
USA,United States,2012,23.13055,2.0277777,2.129629566666667
USA,United States,2013,25.1095,2.3611112,2.1388888666666666
USA,United States,2014,23.18358,2.4444444,2.2777777666666665
USA,United States,2015,23.03311,2.4166667,2.4074074333333333
USA,United States,2016,22.35768,2.4722221,2.4444444
USA,United States,2017,20.80066,2.9722221,2.6203703
USA,United States,2018,19.24624,2.9722221,2.8055554333333337
USA,United States,2019,17.85233,2.9166667,2.9537036333333333
USA,United States,2020,16.7884,2.9166667,2.935185166666667
USA,United States,2021,14.33043,3.0277777,2.9537037
ZAF,South Africa,1993,0.2181315,0.30555555,0.26851851666666665
ZAF,South Africa,1994,0.2084879,0.30555555,0.28703703333333336
ZAF,South Africa,1995,0.1575143,0.30555555,0.30555555
ZAF,South Africa,1996,0.1728351,0.30555555,0.30555555
ZAF,South Africa,1997,0.3360768,0.30555555,0.30555555
ZAF,South Africa,1998,0.2373737,0.30555555,0.30555555
ZAF,South Africa,1999,0.3117397,0.3611111,0.32407406666666666
ZAF,South Africa,2000,0.245628,0.30555555,0.32407406666666666
ZAF,South Africa,2001,0.3339067,0.25,0.30555555
ZAF,South Africa,2002,0.3871305,0.25,0.26851851666666665
ZAF,South Africa,2003,0.2260106,0.25,0.25
ZAF,South Africa,2004,0.232543,0.25,0.25
ZAF,South Africa,2005,0.273191,0.25,0.25
ZAF,South Africa,2006,0.1720601,0.19444445,0.23148148333333332
ZAF,South Africa,2007,0.1804359,0.44444445,0.2962963
ZAF,South Africa,2008,0.2016378,0.44444445,0.3611111166666667
ZAF,South Africa,2009,0.1322029,0.3888889,0.42592593333333334
ZAF,South Africa,2010,0.1650173,1.1111112,0.6481481833333333
ZAF,South Africa,2011,0.1172743,1.8333334,1.1111111666666666
ZAF,South Africa,2012,0.1299833,1.5277778,1.4907408
ZAF,South Africa,2013,0.120812,0.8611111,1.4074074333333335
ZAF,South Africa,2014,0.1264211,0.8611111,1.0833333333333333
ZAF,South Africa,2015,0.1471818,0.8611111,0.8611111
ZAF,South Africa,2016,0.06356491,0.8611111,0.8611111
ZAF,South Africa,2017,0.0579246,0.8611111,0.8611111
ZAF,South Africa,2018,0.08989089,0.8611111,0.8611111
ZAF,South Africa,2019,0.07487776,0.91666669,0.87962963
ZAF,South Africa,2020,0.08604194,0.8611111,0.87962963
ZAF,South Africa,2021,0.05207326,0.91666669,0.89814816
